,Image Link,Brand Image Link,Model,Price,Description
581,https://www.music3000.fr/776300/takamine-p1dclh-p1dclh-natural-satin-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P1DCLH p1dc-lh natural satin gaucher,"1246,00€",TAKAMINE P1DCLH p1dc-lh natural satin gaucher CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Vernis brillant - Format : Dreadnought - Mécaniques à bain d'huile - Housse/
582,https://www.music3000.fr/776274/takamine-gd51celhnat-gd51celhnat-natural-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GD51CELH-NAT gd51celh-nat natural gaucher,"498,00€",TAKAMINE GD51CELH-NAT gd51celh-nat natural gaucher CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Palissandre - Repères : Point - Sillets : Os synthétique compensé - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : En option - Catégorie : Folk - Manche : Acaj
583,https://www.music3000.fr/776262/takamine-ef450cttbb-ef450cttbb-black-burst.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF450CTTBB ef450c-tt-bb black burst,"2743,00€",TAKAMINE EF450CTTBB ef450c-tt-bb black burst CARACTERISTIQUES - Table : Massive (traitée Thermal Top) - Cordes : métal - Touche : ébène - Repères : Fleur nacrée - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique
584,https://www.music3000.fr/776259/takamine-ef250tk-signature-toby-keith-ef250tk.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF250TK signature toby keith ef250tk,"2394,00€",TAKAMINE EF250TK signature toby keith ef250tk CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : Bloc nacré - Sillets : Os - Format : Jumbo - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Acajou - Coloris : Sunburst - Fond /
585,https://www.music3000.fr/776257/takamine-cp7mott-cp7mott-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE CP7MO-TT cp7mo-tt natural gloss,"1895,00€",TAKAMINE CP7MO-TT cp7mo-tt natural gloss CARACTERISTIQUES - Table : Massive (traitée Thermal Top) - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche
586,https://www.music3000.fr/774848/takamine-p6ncbsb-p6ncbsb-brown-sunburst.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P6NCBSB p6nc-bsb brown sunburst,"2444,00€",TAKAMINE P6NCBSB p6nc-bsb brown sunburst CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : érable
587,https://www.music3000.fr/774836/takamine-ef450cttbsb-ef450cttbsb-brown-sunburst.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF450CTTBSB ef450c-tt-bsb brown sunburst,"2593,00€",TAKAMINE EF450CTTBSB ef450c-tt-bsb brown sunburst CARACTERISTIQUES - Table : Massive (traitée Thermal Top) - Cordes : métal - Touche : ébène - Repères : Fleur nacrée - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique
588,https://www.music3000.fr/774833/takamine-ef360stt-ef360stt-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF360S-TT ef360s-tt natural gloss,"1695,00€",TAKAMINE EF360S-TT ef360s-tt natural gloss CARACTERISTIQUES - Table : Massive (traitée Thermal Top) - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche
589,https://www.music3000.fr/774830/takamine-ef340stt-ef340stt-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF340S-TT ef340s-tt natural gloss,"1746,00€",TAKAMINE EF340S-TT ef340s-tt natural gloss CARACTERISTIQUES - Table : Massive (traitée Thermal Top) - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche
590,https://www.music3000.fr/774827/takamine-ef261san-ef261san-gloss-antique-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF261S-AN ef261s-an gloss antique satin,"1197,00€",TAKAMINE EF261S-AN ef261s-an gloss antique satin CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Acajou - Repères : Point nacré - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Acajou - Fon
591,https://www.music3000.fr/774423/takamine-ef360gf-signature-glenn-frey-ef360gf.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF360GF signature glenn frey ef360gf,"1596,00€",TAKAMINE EF360GF signature glenn frey ef360gf Ce serait LA guitare sur laquelle Glenn Frey (Eagles) aurait composé et interprété le tube interplanétaire Hotel California de 1976 ! Cette dreadnought est un véritable morceau d'histoire qui vous accompagnera à merveille pour créer la votre ! CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Palissandre - Repères : Point nacré - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Ac
592,https://www.music3000.fr/774230/takamine-p3dclh-p3dclh-natural-satin-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P3DC-LH p3dc-lh natural satin gaucher,"1396,00€",TAKAMINE P3DC-LH p3dc-lh natural satin gaucher CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Satinée - Format : Dreadnought - Mécaniques à bain d'huile - Housse/étu
593,https://www.music3000.fr/774218/takamine-ef341sclh-ef341sclh-black-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF341SC-LH ef341sc-lh black gaucher,"1297,00€",TAKAMINE EF341SC-LH ef341sc-lh black gaucher CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Repères : Point nacré - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk - Manche : Acajou - Coloris : Noir - Fo
594,https://www.music3000.fr/773570/takamine-tf77pt-tf77pt-sunset-burst.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE TF77-PT tf77-pt sunset burst,"1895,00€",TAKAMINE TF77-PT tf77-pt sunset burst CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Sillets : Os - Finition : Vernis brillant - Format : Orchestra - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Acajou - Coloris : Sunburst - Fond / ƒ
595,https://www.music3000.fr/773568/takamine-p7nc-p7nc-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P7NC p7nc natural satin,"2893,00€",TAKAMINE P7NC p7nc natural satin CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : étoile nacrée - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique - Manch
596,https://www.music3000.fr/773566/takamine-p7jc-p7jc-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P7JC p7jc natural satin,"2993,00€",TAKAMINE P7JC p7jc natural satin CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : étoile nacrée - Sillets : Os - Finition : Vernis brillant - Format : Jumbo - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : A
597,https://www.music3000.fr/773564/takamine-p7d-p7d-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P7D p7d natural satin,"2993,00€",TAKAMINE P7D p7d natural satin CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : étoile nacrée - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manc
598,https://www.music3000.fr/773563/takamine-p6nbsb-p6nbsb-brown-sunburst.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P6NBSB p6n-bsb brown sunburst,"2344,00€",TAKAMINE P6NBSB p6n-bsb brown sunburst CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : érable
599,https://www.music3000.fr/773560/takamine-p6jc12bsb-p6jc12bsb-brown-sunburst-12cordes.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P6JC-12BSB p6jc-12bsb brown sunburst 12-cordes,"2494,00€",TAKAMINE P6JC-12BSB p6jc-12bsb brown sunburst 12-cordes CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Jumbo - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : érable - Col
600,https://www.music3000.fr/773557/takamine-p5jc-p5jc-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P5JC p5jc natural satin,"1845,00€",TAKAMINE P5JC p5jc natural satin CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Palissandre - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Jumbo - Mécaniques à bain d'huile - Housse/étui : étui - Catégorie : Folk électroaco
601,https://www.music3000.fr/773554/takamine-p3mc-p3mc-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P3MC p3mc natural satin,"1346,00€",TAKAMINE P3MC p3mc natural satin CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Satinée - Format : Orchestra - Mécaniques à bain d'huile - Housse/étui
602,https://www.music3000.fr/773551/takamine-p3d-p3d-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P3D p3d natural satin,"1346,00€",TAKAMINE P3D p3d natural satin CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Satinée - Format : Dreadnought - Mécaniques à bain d'huile - Housse/étu
603,https://www.music3000.fr/773537/takamine-gn10cens-gn10cens-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GN10CENS gn10ce-ns natural satin,"389,00€",TAKAMINE GN10CENS gn10ce-ns natural satin CARACTERISTIQUES - Table : épicéa - Cordes : métal - Touche : Palissandre - Repères : Point - Sillets : Os synthétique compensé - Finition : Satinée - Format : Auditorium - Housse/étui : En option - Catégorie : Folk électroacoustique - Manch
604,https://www.music3000.fr/773528/takamine-gf30ceblk-gf30ceblk-black.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GF30CEBLK gf30ce-blk black,"448,00€",TAKAMINE GF30CEBLK gf30ce-blk black CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Palissandre - Repères : Point - Sillets : Os synthétique compensé - Finition : Vernis brillant - Format : Concert - Housse/étui : En option - Catégorie : Folk électroacoustiqu
605,https://www.music3000.fr/772706/takamine-p3fcn-p3fcn-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P3FCN p3fcn natural satin,"1297,00€",TAKAMINE P3FCN p3fcn natural satin CARACTERISTIQUES - Table : Cèdre massif - Cordes : nylon - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Satinée - Format : Auditorium - Mécaniques à bain d'huile - Housse/étui :
606,https://www.music3000.fr/772703/takamine-ef508kc-ef508kc-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF508KC ef508kc natural gloss,"1346,00€",TAKAMINE EF508KC ef508kc natural gloss CARACTERISTIQUES - Table : Koa hawaîen massif - Cordes : métal - Touche : Palissandre - Repères : Point nacré - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Ac
607,https://www.music3000.fr/772605/takamine-tsf40c-tsf40c-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE TSF40C tsf40c natural gloss,"1546,00€",TAKAMINE TSF40C tsf40c natural gloss CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Sillets : Os - Finition : Vernis brillant - Format : Auditorium - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Acajou - Coloris : Naturel - Fond / ƒ
608,https://www.music3000.fr/772600/takamine-p7dc-p7dc-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P7DC p7dc natural satin,"2993,00€",TAKAMINE P7DC p7dc natural satin CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : ébène - Repères : étoile nacrée - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manc
609,https://www.music3000.fr/772597/takamine-ef407-ef407-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF407 ef407 natural gloss,"1396,00€",TAKAMINE EF407 ef407 natural gloss CARACTERISTIQUES - Table : Koa hawaîen massif - Cordes : métal - Touche : Palissandre - Repères : Point nacré - Sillets : Os - Finition : Vernis brillant - Format : New Yorker - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Ac
610,https://www.music3000.fr/772589/takamine-gc3cenat-gc3cenat-natural.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GC3CENAT gc3ce-nat natural,"399,00€",TAKAMINE GC3CENAT gc3ce-nat natural CARACTERISTIQUES - Table : épicéa massif - Cordes : nylon - Touche : Palissandre - Sillets : Os synthétique compensé - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : En option - Catégorie : Classique électroacoustique - Manche : Ac
611,https://www.music3000.fr/772573/takamine-tc132sc-tc132sc-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE TC132SC tc132sc natural gloss,"1446,00€",TAKAMINE TC132SC tc132sc natural gloss CARACTERISTIQUES - Table : Cèdre massif - Cordes : nylon - Touche : Palissandre - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Classique électroacoustique - Manche : Acajou - Coloris : Naturel - Fond /
